status;price;bed;bath;acre_lot;city;state;zip_code;house_size;sold_date
for_sale;275000;3;2;0,69;Ellington;Connecticut;6029;954;2004-02-20
for_sale;209000;3;2;0,23;East Hartford;Connecticut;6108;1030;
for_sale;414900;3;3;;West Springfield;Massachusetts;1089;2443;2020-10-19
for_sale;249900;3;2;0,14;Hartford;Connecticut;6105;2950;
for_sale;250000;3;2;4,1;South Windsor;Connecticut;6074;1306;2007-05-03
for_sale;189900;3;1;0,06;Enfield;Connecticut;6082;1209;2021-08-05
for_sale;349900;3;3;0,77;Enfield;Connecticut;6082;2250;1998-08-31
for_sale;179900;3;2;0,37;Windsor Locks;Connecticut;6096;1440;1998-02-25
for_sale;189900;3;1;0,85;Bloomfield;Connecticut;6002;1332;1989-01-13
for_sale;299900;3;2;0,34;Windsor Locks;Connecticut;6096;1635;
for_sale;549900;3;5;5,92;Ellington;Connecticut;6029;3834;
for_sale;160000;3;2;0,17;Hartford;Connecticut;6112;1287;2012-09-06
for_sale;250000;3;1;0,62;Granby;Connecticut;6035;1040;2021-12-29
for_sale;349900;3;2;0,52;South Windsor;Connecticut;6074;1248;2021-12-13
for_sale;229900;3;1;0,12;Springfield;Massachusetts;1109;1205;
for_sale;199900;3;1;0,16;East Hartford;Connecticut;6118;946;2001-12-03
for_sale;239900;3;1;0,29;Enfield;Connecticut;6082;1056;2006-06-26
for_sale;139000;3;2;0,05;Holyoke;Massachusetts;1040;1644;2018-01-18
for_sale;139000;3;1;0,44;Windsor;Connecticut;6095;1110;1990-04-30
for_sale;499900;3;3;0,76;Enfield;Connecticut;6082;2142;2013-05-30
for_sale;310000;3;2;0,46;South Windsor;Connecticut;6074;1496;1995-09-19
for_sale;229900;3;2;0,14;Windsor;Connecticut;6095;1329;
for_sale;254900;3;2;0,55;East Granby;Connecticut;6026;1470;1998-09-01
for_sale;214900;3;2;0,26;East Hartford;Connecticut;6108;1236;
for_sale;209900;3;2;0,22;East Hartford;Connecticut;6118;1196;
for_sale;625000;3;3;2,17;Granby;Connecticut;6060;2457;2021-04-05
for_sale;225000;3;2;0,2;East Hartford;Connecticut;6108;1376;2017-07-10
for_sale;199900;3;1;0,26;East Hartford;Connecticut;6108;1304;2008-10-01
for_sale;249525;3;2;0,63;Somers;Connecticut;6071;1166;2021-10-25
for_sale;310000;3;3;0,62;Suffield;Connecticut;6078;1461;2008-04-08
for_sale;325000;3;2;;South Windsor;Connecticut;6074;1183;1999-08-05
for_sale;349900;3;2;0,7;South Windsor;Connecticut;6074;1668;
for_sale;259900;3;3;0,21;Springfield;Massachusetts;1109;1380;
for_sale;229900;3;2;0,13;Hartford;Connecticut;6112;1244;2021-09-30
for_sale;249525;3;2;0,33;Windsor;Connecticut;6095;1907;2021-10-18
for_sale;245000;3;3;;Enfield;Connecticut;6082;1500;2002-05-23
for_sale;329999;3;3;0,35;Enfield;Connecticut;6082;1620;
for_sale;189900;3;1;0,32;Windsor;Connecticut;6095;1199;2001-11-14
for_sale;200000;3;2;0,29;Windsor;Connecticut;6095;1504;
for_sale;399900;3;3;;East Granby;Connecticut;6026;2056;
for_sale;289900;3;3;0,57;East Granby;Connecticut;6026;1663;
for_sale;295000;3;2;0,17;Longmeadow;Massachusetts;1106;2038;1978-03-01
for_sale;224900;3;2;0,15;Windsor;Connecticut;6095;1280;2015-01-15
for_sale;389900;3;3;0,65;East Windsor;Connecticut;6016;1840;2015-04-01
for_sale;374900;3;2;0,97;Westfield;Massachusetts;1085;1372;
for_sale;551300;3;2;0,96;Windsor;Connecticut;6095;1850;
for_sale;275000;3;3;0,29;East Hartford;Connecticut;6118;1270;2011-08-08
for_sale;549999;3;3;1;Somers;Connecticut;6071;2012;2015-12-03
for_sale;259900;3;2;0,24;Hartford;Connecticut;6112;1290;2021-11-17
for_sale;499900;3;3;1,03;Windsor;Connecticut;6095;1955;2006-04-20
for_sale;260000;3;1;0,28;Enfield;Connecticut;6082;968;2018-06-18
for_sale;220000;3;2;0,34;Bloomfield;Connecticut;6002;1435;2004-12-27
for_sale;495000;3;3;1;Enfield;Connecticut;6082;2010;2022-01-06
for_sale;334900;3;2;;South Windsor;Connecticut;6074;1470;2011-12-28
for_sale;269000;3;2;0,4;East Hartford;Connecticut;6108;1251;2015-05-29
for_sale;355900;3;1;0,33;Chicopee;Massachusetts;1013;1950;
for_sale;224900;3;2;0,69;Ellington;Connecticut;6029;1210;2013-11-08
for_sale;219900;3;2;0,12;Simsbury;Connecticut;6081;1416;2019-02-25
for_sale;369900;3;3;0,79;East Windsor;Connecticut;6016;1885;1999-01-25
for_sale;359900;3;3;1;Ellington;Connecticut;6029;1862;1995-01-30
for_sale;249900;3;2;0,55;Springfield;Massachusetts;1151;1365;1979-10-20
for_sale;225000;3;1;0,32;Enfield;Connecticut;6082;1576;1990-09-27
for_sale;299900;3;3;0,75;Windsor;Connecticut;6095;1440;2016-03-02
for_sale;489900;3;3;1,94;East Windsor;Connecticut;6016;2010;
for_sale;224900;3;2;0,12;Enfield;Connecticut;6082;1504;2003-01-16
for_sale;489900;3;3;7,72;East Windsor;Connecticut;6016;2080;
for_sale;299900;3;2;0,63;East Hartford;Connecticut;6108;2189;2021-05-21
for_sale;274900;3;2;0,29;Enfield;Connecticut;6082;1587;2015-07-01
for_sale;364999;3;3;0,17;Springfield;Massachusetts;1118;1576;2000-08-25
for_sale;299900;3;2;0,45;South Windsor;Connecticut;6074;1416;2017-06-12
for_sale;290000;3;2;0,29;Enfield;Connecticut;6082;1008;2009-11-24
for_sale;269900;3;1;0,35;Windsor Locks;Connecticut;6096;996;2021-12-03
for_sale;295000;3;2;0,14;Enfield;Connecticut;6082;1456;2020-08-27
for_sale;179900;3;3;;Hartford;Connecticut;6114;1532;2016-04-04
for_sale;465000;3;3;2,04;Monson;Massachusetts;1057;2775;2019-12-02
for_sale;379900;3;3;0,94;Bloomfield;Connecticut;6002;2222;2018-09-13
for_sale;399000;3;3;0,66;Windsor;Connecticut;6095;2286;2017-11-09
for_sale;265000;3;2;0,9;Bloomfield;Connecticut;6002;1624;2020-07-06
for_sale;319900;3;3;0,69;East Windsor;Connecticut;6016;2022;2002-05-30
for_sale;269900;3;1;0,57;Somers;Connecticut;6071;1473;1987-06-04
for_sale;198000;3;1;0,23;Springfield;Massachusetts;1129;876;2019-08-01
for_sale;290000;3;2;0,12;Enfield;Connecticut;6082;1479;2016-07-12
for_sale;249900;3;2;0,27;East Hartford;Connecticut;6108;1556;
for_sale;199900;3;1;0,37;Enfield;Connecticut;6082;960;
for_sale;249900;3;2;0,22;Enfield;Connecticut;6082;1428;2019-07-29
for_sale;339999;3;2;0,56;Enfield;Connecticut;6082;1480;2016-04-01
for_sale;227000;3;1;0,15;Springfield;Massachusetts;1104;1080;2005-05-27
for_sale;215000;3;2;0,25;Holyoke;Massachusetts;1040;4620;1997-12-12
for_sale;375000;3;1;3,87;West Springfield;Massachusetts;1089;1008;1989-07-14
for_sale;385000;3;3;0,92;Somers;Connecticut;6071;2215;2004-11-01
for_sale;220000;3;1;0,46;Stafford;Connecticut;6076;1092;2016-03-02
for_sale;215000;3;1;0,22;East Hartford;Connecticut;6108;1336;2005-11-01
for_sale;259900;3;2;0,93;Ellington;Connecticut;6029;1028;2021-11-10
for_sale;239900;3;1;0,48;Enfield;Connecticut;6082;1296;
for_sale;235000;3;1;0,11;Westfield;Massachusetts;1085;1248;1998-10-30
for_sale;200000;3;1;0,29;Enfield;Connecticut;6082;1008;1984-09-17
for_sale;549000;3;3;0,69;Southwick;Massachusetts;1077;2143;
for_sale;324900;3;2;0,41;Enfield;Connecticut;6082;1200;1989-12-04
for_sale;629000;3;3;1,11;Southwick;Massachusetts;1077;2463;
for_sale;229900;3;2;0,36;Enfield;Connecticut;6082;1064;2014-10-31
for_sale;599000;3;3;3,11;Wilbraham;Massachusetts;1095;2275;2021-06-18
for_sale;249900;3;2;0,28;East Granby;Connecticut;6026;1520;
for_sale;199900;3;2;1,36;Windsor;Connecticut;6095;1152;
for_sale;255000;3;2;0,08;Hartford;Connecticut;6120;1836;2004-12-13
for_sale;319900;3;3;0,5;Enfield;Connecticut;6082;1904;2021-06-28
for_sale;335000;3;3;0,48;Windsor Locks;Connecticut;6096;1708;2018-03-23
for_sale;299900;3;2;0,74;Windsor;Connecticut;6095;1534;2016-03-17
for_sale;279900;3;2;0,48;East Granby;Connecticut;6026;1470;2019-04-30
for_sale;299900;3;3;0,36;South Windsor;Connecticut;6074;1344;2013-06-24
for_sale;219999;3;1;0,4;Windsor Locks;Connecticut;6096;1084;
for_sale;324900;3;3;0,59;South Windsor;Connecticut;6074;1376;1994-08-01
for_sale;274999;3;2;0,28;Windsor;Connecticut;6095;1112;2011-07-18
for_sale;535000;3;2;1,38;Granby;Massachusetts;1033;1683;
for_sale;526000;3;2;1,48;Granby;Massachusetts;1033;1683;
for_sale;479900;3;2;0,41;Chicopee;Massachusetts;1013;2003;
for_sale;200000;3;2;1,62;Bloomfield;Connecticut;6002;1426;
for_sale;150000;3;2;0,27;Hartford;Connecticut;6112;1188;2002-07-18
for_sale;424900;3;3;1,92;Ellington;Connecticut;6029;2358;
for_sale;330000;3;2;1,06;Somers;Connecticut;6071;1778;2018-04-03
for_sale;165000;3;1;0,18;East Hartford;Connecticut;6108;910;2015-09-29
for_sale;299900;3;2;0,56;Granby;Massachusetts;1033;1176;
for_sale;219000;3;1;0,43;Enfield;Connecticut;6082;1055;
for_sale;450000;3;3;4,98;West Springfield;Massachusetts;1089;2088;
for_sale;324000;3;2;0,48;South Windsor;Connecticut;6074;1291;
for_sale;259900;3;2;0,3;Enfield;Connecticut;6082;1278;
for_sale;1700000;3;2;27;Somers;Connecticut;6071;1248;2017-09-25
for_sale;675000;3;3;0,94;Southwick;Massachusetts;1077;2415;
for_sale;489900;3;2;;Agawam;Massachusetts;1001;1880;
for_sale;489900;3;2;;Agawam;Massachusetts;1001;1880;
for_sale;489900;3;2;;Agawam;Massachusetts;1001;1880;
for_sale;489900;3;2;;Agawam;Massachusetts;1001;1880;
for_sale;489900;3;2;;Agawam;Massachusetts;1001;1880;
for_sale;219900;3;3;0,1;South Hadley;Massachusetts;1075;1781;2009-08-21
for_sale;225000;3;1;1,6;South Windsor;Connecticut;6074;1152;2010-03-23
for_sale;425000;3;2;2,2;Belchertown;Massachusetts;1007;1350;
for_sale;290000;3;1;1,3;Monson;Massachusetts;1057;1674;2018-08-08
for_sale;279900;3;1;0,13;Holyoke;Massachusetts;1040;1456;2019-10-21
for_sale;249400;3;1;0,26;West Springfield;Massachusetts;1089;1188;
for_sale;389900;3;2;0,38;South Windsor;Connecticut;6074;1284;2001-01-18
for_sale;229900;3;2;;West Springfield;Massachusetts;1089;1204;
for_sale;239999;3;2;0,17;Windsor;Connecticut;6095;1615;2019-01-16
for_sale;329000;3;2;0,46;Enfield;Connecticut;6082;1469;2007-04-04
for_sale;295000;3;1;0,27;Chicopee;Massachusetts;1020;1170;
for_sale;269900;3;2;0,17;Springfield;Massachusetts;1118;1589;
for_sale;234900;3;1;0,14;Springfield;Massachusetts;1104;1063;2003-06-25
for_sale;229900;3;2;2,66;Somers;Connecticut;6071;1896;1999-09-13
for_sale;339900;3;3;0,4;Longmeadow;Massachusetts;1106;2397;1999-07-30
for_sale;499900;3;3;0,7;Ellington;Connecticut;6029;2679;2003-01-10
for_sale;250000;3;2;0,47;East Granby;Connecticut;6026;1368;2018-04-11
for_sale;425000;3;1;1,39;Amherst;Massachusetts;1002;1748;
for_sale;425000;3;2;0,25;Northampton;Massachusetts;1062;1609;2004-06-29
for_sale;624900;3;2;7,44;Southampton;Massachusetts;1073;1809;
for_sale;375000;3;3;1,03;Suffield;Connecticut;6078;1310;2017-12-18
for_sale;244900;3;2;0,16;Springfield;Massachusetts;1108;1181;2021-06-15
for_sale;329000;3;2;0,5;Westfield;Massachusetts;1085;1688;2004-07-09
for_sale;285000;3;2;0,46;West Springfield;Massachusetts;1089;1247;
for_sale;279000;3;3;;Chicopee;Massachusetts;1020;1440;2008-12-19
for_sale;269900;3;2;0,63;Enfield;Connecticut;6082;1308;2021-10-13
for_sale;270000;3;1;0,29;Enfield;Connecticut;6082;1180;1998-11-16
for_sale;289900;3;1;0,26;Holyoke;Massachusetts;1040;1096;2019-05-10
for_sale;175000;3;1;0,53;Hampden;Massachusetts;1036;1347;
for_sale;239900;3;2;0,12;Springfield;Massachusetts;1109;1248;1992-12-10
for_sale;199900;3;1;0,26;Chicopee;Massachusetts;1020;1048;2005-07-18
for_sale;379900;3;4;0,92;Ellington;Connecticut;6029;2129;2005-12-22
for_sale;245000;3;2;0,65;South Hadley;Massachusetts;1075;1544;
for_sale;349900;3;2;0,66;Holyoke;Massachusetts;1040;1772;
for_sale;265000;3;2;0,25;Holyoke;Massachusetts;1040;1531;
for_sale;225000;3;1;0,9;Agawam;Massachusetts;1030;1216;
for_sale;365000;3;3;0,69;Granby;Connecticut;6035;1164;2005-08-03
for_sale;394900;3;4;0,44;Longmeadow;Massachusetts;1106;2025;2005-05-13
for_sale;414900;3;3;;Windsor;Connecticut;6095;2678;2013-05-16
for_sale;289900;3;2;0,46;Enfield;Connecticut;6082;1236;2019-01-15
for_sale;349900;3;4;0,13;South Hadley;Massachusetts;1075;3000;
for_sale;240000;3;2;0,16;Springfield;Massachusetts;1104;1284;2011-08-26
for_sale;409900;3;2;;Ludlow;Massachusetts;1056;1622;2010-04-16
for_sale;219900;3;2;0,11;Springfield;Massachusetts;1109;1056;1998-07-29
for_sale;270000;3;1;0,23;Springfield;Massachusetts;1118;1234;2017-02-24
for_sale;289000;3;2;0,62;South Windsor;Connecticut;6074;1092;2012-08-01
for_sale;299000;3;2;0,14;Springfield;Massachusetts;1151;1799;2021-12-14
for_sale;430000;3;3;0,83;South Windsor;Connecticut;6074;2352;
for_sale;300000;3;2;;East Hartford;Connecticut;6604;1526;
for_sale;725000;3;3;5,83;Montgomery;Massachusetts;1085;1704;
for_sale;219900;3;1;0,11;Springfield;Massachusetts;1104;864;
for_sale;169900;3;2;0,38;Windsor;Connecticut;6095;1390;
for_sale;189900;3;2;0,13;East Hartford;Connecticut;6108;1502;2009-09-14
for_sale;179900;3;2;0,33;Windsor Locks;Connecticut;6096;1098;
for_sale;289900;3;2;0,36;Agawam;Massachusetts;1001;1276;2012-10-12
for_sale;249900;3;2;0,28;East Hartford;Connecticut;6108;1424;
for_sale;539000;3;4;1,11;Westfield;Massachusetts;1085;3577;1997-02-28
for_sale;232000;3;2;0,44;East Granby;Connecticut;6026;1232;
for_sale;249000;3;2;0,32;Vernon;Connecticut;6066;1352;
for_sale;349900;3;3;0,98;Somers;Connecticut;6071;1404;2019-07-09
for_sale;325000;3;2;0,54;Granby;Massachusetts;1033;1336;2019-08-02
for_sale;204900;3;1;0,22;Windsor Locks;Connecticut;6096;1063;2020-07-27
for_sale;225000;3;1;0,34;Enfield;Connecticut;6082;1008;2017-10-30
for_sale;449900;3;3;18,3;Windsor;Connecticut;6095;1622;
for_sale;259900;3;1;0,26;Springfield;Massachusetts;1129;1103;1986-11-20
for_sale;299900;3;2;0,53;Granby;Massachusetts;1033;880;2018-03-19
for_sale;599000;3;3;0,92;Southwick;Massachusetts;1077;2350;
for_sale;395955;3;3;;South Hadley;Massachusetts;1075;1800;
for_sale;299900;3;2;0,76;Windsor Locks;Connecticut;6096;1680;2010-11-03
for_sale;249900;3;2;0,11;Springfield;Massachusetts;1108;1902;1983-09-20
for_sale;330000;3;3;1,61;Southwick;Massachusetts;1077;1344;
for_sale;259000;3;1;0,8;East Longmeadow;Massachusetts;1028;1196;2019-10-24
for_sale;289000;3;3;0,14;Holyoke;Massachusetts;1040;1978;2009-06-24
for_sale;429900;3;2;1,15;Somers;Connecticut;6071;1758;
for_sale;214900;3;2;0,16;East Windsor;Connecticut;6016;1320;2021-04-06
for_sale;299900;3;1;0,82;Hampden;Massachusetts;1036;1008;
for_sale;449000;3;3;0,4;Easthampton;Massachusetts;1027;1916;2008-01-25
for_sale;329900;3;2;1,35;Ellington;Connecticut;6029;1612;2012-03-20
for_sale;219900;3;1;0,17;Springfield;Massachusetts;1109;1085;2022-01-21
for_sale;495000;3;2;0,73;Amherst;Massachusetts;1002;1559;
for_sale;449900;3;2;0,41;Longmeadow;Massachusetts;1106;1817;1997-01-17
for_sale;285000;3;3;19,23;Southampton;Massachusetts;1073;2268;2002-11-22
for_sale;199900;3;2;0,36;Windsor;Connecticut;6095;1288;
for_sale;659000;3;4;;East Longmeadow;Massachusetts;1028;3287;2008-02-15
for_sale;359800;3;2;0,35;Suffield;Connecticut;6078;1864;2021-12-01
for_sale;349900;3;3;0,72;Granby;Connecticut;6035;1902;
for_sale;345000;3;3;0,64;Suffield;Connecticut;6078;1481;2013-10-11
for_sale;249900;3;2;0,17;Windsor Locks;Connecticut;6096;1665;
for_sale;445000;3;3;0,63;East Longmeadow;Massachusetts;1028;1902;
for_sale;189900;3;2;0,13;Hartford;Connecticut;6112;1168;2007-03-06
for_sale;179950;3;1;0,25;Enfield;Connecticut;6082;988;2013-06-26
for_sale;354900;3;3;0,69;East Windsor;Connecticut;6016;2136;2020-10-05
for_sale;295000;3;2;0,34;East Granby;Connecticut;6026;1512;2016-07-28
for_sale;209000;3;2;0,12;Enfield;Connecticut;6082;1056;2009-03-17
for_sale;244900;3;1;0,61;South Windsor;Connecticut;6074;912;2019-03-13
for_sale;290000;3;3;;Windsor;Connecticut;6095;1737;2016-11-18
for_sale;289900;3;1;0,38;South Windsor;Connecticut;6074;1406;
for_sale;689900;3;2;2;Granby;Massachusetts;1033;1950;
for_sale;689900;3;2;1,38;Granby;Massachusetts;1033;2298;
for_sale;399900;3;2;;Windsor;Connecticut;6095;1742;
for_sale;209900;3;2;0,45;South Windsor;Connecticut;6074;1174;
for_sale;349900;3;2;1,36;East Granby;Connecticut;6026;1692;2014-10-21
for_sale;339900;3;2;0,5;Springfield;Massachusetts;1128;1520;1985-02-20
for_sale;369900;3;3;0,48;South Windsor;Connecticut;6074;1872;2020-06-17
for_sale;329000;3;2;1,21;Hatfield;Massachusetts;1088;1062;
for_sale;340000;3;3;0,79;Ellington;Connecticut;6029;2081;1991-08-02
for_sale;339900;3;2;0,23;Springfield;Massachusetts;1119;1470;
for_sale;199900;3;1;0,32;Vernon;Connecticut;6066;1132;2003-08-22
for_sale;239900;3;1;0,29;Enfield;Connecticut;6082;1008;2003-03-11
for_sale;235000;3;2;0,17;Bloomfield;Connecticut;6002;1094;1987-04-24
for_sale;459900;3;3;1,35;Suffield;Connecticut;6093;3340;2007-07-16
for_sale;210000;3;1;0,25;Suffield;Connecticut;6078;1101;
for_sale;425000;3;3;2,22;Granby;Massachusetts;1033;2762;
for_sale;284900;3;2;0,22;Windsor;Connecticut;6095;1604;2016-11-22
for_sale;354900;3;2;0,47;Ludlow;Massachusetts;1056;1381;
for_sale;239900;3;1;0,46;Agawam;Massachusetts;1001;1196;
for_sale;219000;3;1;0,15;Chicopee;Massachusetts;1020;1170;2008-01-03
for_sale;224000;3;2;0,73;Enfield;Connecticut;6082;972;2006-08-18
for_sale;279900;3;3;0,43;Vernon;Connecticut;6066;1471;2016-05-26
for_sale;269900;3;1;0,34;Springfield;Massachusetts;1119;1197;
for_sale;324900;3;1;0,21;West Springfield;Massachusetts;1089;1588;2006-03-31
for_sale;259900;3;2;0,27;Chicopee;Massachusetts;1013;1265;2000-10-18
for_sale;204900;3;1;0,44;Bloomfield;Connecticut;6002;1040;
for_sale;289900;3;1;0,56;South Windsor;Connecticut;6074;1008;
for_sale;350000;3;1;0,34;Easthampton;Massachusetts;1027;1248;2012-01-06
for_sale;229900;3;2;0,18;Enfield;Connecticut;6082;1170;1995-03-10
for_sale;559000;3;2;2,85;Suffield;Connecticut;6093;2184;2020-06-25
for_sale;750000;3;3;;Northampton;Massachusetts;1060;2101;
for_sale;230000;3;2;0,39;Northampton;Massachusetts;1062;1224;
for_sale;230000;3;2;0,39;Northampton;Massachusetts;1062;1224;
for_sale;230000;3;2;0,39;Northampton;Massachusetts;1062;1224;
for_sale;225000;3;2;0,39;Northampton;Massachusetts;1062;900;
for_sale;225000;3;2;0,39;Northampton;Massachusetts;1062;900;
for_sale;225000;3;2;0,39;Northampton;Massachusetts;1062;900;
for_sale;49900;3;2;;Hartford;Connecticut;6112;900;
for_sale;299900;3;2;2,12;Stafford;Connecticut;6076;1733;
for_sale;249900;3;2;0,29;Windsor;Connecticut;6095;1290;
for_sale;259700;3;2;0,83;East Granby;Connecticut;6026;1656;
for_sale;259000;3;2;0,26;Windsor;Connecticut;6095;1288;2018-11-26
for_sale;235000;3;1;0,24;West Springfield;Massachusetts;1089;1048;
for_sale;399900;3;2;1;Wilbraham;Massachusetts;1095;1210;
for_sale;384900;3;2;0,46;Agawam;Massachusetts;1001;1476;1986-11-20
for_sale;499900;3;3;1,84;Westhampton;Massachusetts;1027;1739;
for_sale;299900;3;2;0,35;Windsor;Connecticut;6095;1600;2017-12-22
for_sale;269000;3;3;0,29;Windsor;Connecticut;6095;2402;2013-08-06
for_sale;525000;3;3;1;Ludlow;Massachusetts;1056;1872;
for_sale;450000;3;2;1;Ludlow;Massachusetts;1056;1300;
for_sale;299900;3;2;0,2;Chicopee;Massachusetts;1020;1584;2020-09-18
for_sale;370000;3;3;1,51;Bloomfield;Connecticut;6002;2438;1995-02-01
for_sale;439000;3;2;0,66;South Windsor;Connecticut;6074;2313;2004-07-08
for_sale;234900;3;1;0,34;Enfield;Connecticut;6082;1252;
for_sale;149900;3;1;0,18;Windsor;Connecticut;6095;1330;
for_sale;239900;3;1;0,62;Granby;Connecticut;6035;1008;1991-04-01
for_sale;234900;3;2;0,3;Enfield;Connecticut;6082;1168;2017-03-16
for_sale;225000;3;3;0,13;Holyoke;Massachusetts;1040;1212;
for_sale;279900;3;3;0,52;Bloomfield;Connecticut;6002;1342;2020-03-09
for_sale;419900;3;4;;Ellington;Connecticut;6029;1783;
for_sale;339900;3;3;0,39;Enfield;Connecticut;6082;1234;2020-04-22
for_sale;349900;3;2;0,68;South Windsor;Connecticut;6074;1600;2012-06-08
for_sale;269900;3;2;0,11;Springfield;Massachusetts;1108;1542;2003-10-10
for_sale;265000;3;2;0,23;Springfield;Massachusetts;1118;1369;1996-05-23
for_sale;300000;3;1;0,28;Agawam;Massachusetts;1030;1260;2006-09-15
for_sale;279500;3;2;0,38;East Hartford;Connecticut;6118;1596;2001-08-03
for_sale;250000;3;2;0,11;Springfield;Massachusetts;1108;1586;2020-11-05
for_sale;299000;3;2;0,18;Springfield;Massachusetts;1118;1392;2006-04-07
for_sale;230000;3;2;0,61;Windsor;Connecticut;6095;1746;
for_sale;239900;3;1;1,43;East Windsor;Connecticut;6016;1351;2009-06-05
for_sale;99900;3;1;0,57;Enfield;Connecticut;6082;961;
for_sale;346000;3;2;1,08;Granby;Massachusetts;1033;1463;
for_sale;272500;3;1;1,01;Monson;Massachusetts;1057;1437;
for_sale;319900;3;3;0,33;East Windsor;Connecticut;6016;1594;2006-05-10
for_sale;450000;3;5;0,52;Enfield;Connecticut;6082;2751;1989-09-22
for_sale;249900;3;1;0,78;Granby;Connecticut;6035;1120;2003-12-24
for_sale;399900;3;3;0,84;Easthampton;Massachusetts;1027;2495;
for_sale;368000;3;2;0,46;South Windsor;Connecticut;6074;2080;2022-01-04
for_sale;474900;3;2;1,92;Easthampton;Massachusetts;1027;1643;
for_sale;279900;3;2;0,4;West Springfield;Massachusetts;1089;1322;1995-01-20
for_sale;299000;3;3;;Windsor;Connecticut;6095;1806;2015-07-16
for_sale;489900;3;3;2,58;Southampton;Massachusetts;1073;1760;
for_sale;299000;3;1;0,65;West Springfield;Massachusetts;1089;1424;2004-06-28
for_sale;239900;3;2;0,28;Enfield;Connecticut;6082;1176;
for_sale;319000;3;1;0,46;Northampton;Massachusetts;1062;909;
for_sale;139000;3;1;0,1;Springfield;Massachusetts;1109;1428;2003-12-01
for_sale;254900;3;1;0,51;Granby;Massachusetts;1033;960;
for_sale;309000;3;1;0,8;Easthampton;Massachusetts;1027;1040;2006-07-21
for_sale;299900;3;1;0,55;Westfield;Massachusetts;1085;1313;
for_sale;417000;3;3;0,54;Windsor;Connecticut;6095;1472;
for_sale;399900;3;2;0,26;West Hartford;Connecticut;6117;1054;
for_sale;799900;3;3;2,9;Monson;Massachusetts;1057;2700;2008-10-20
for_sale;105000;3;1;0,14;Northampton;Massachusetts;1062;1072;
for_sale;190000;3;1;0,34;Springfield;Massachusetts;1129;1048;
for_sale;499000;3;2;0,14;Northampton;Massachusetts;1062;1728;2003-05-30
for_sale;349900;3;3;1,07;Hampden;Massachusetts;1036;1800;
for_sale;350000;3;2;0,64;Wilbraham;Massachusetts;1095;1826;2007-07-02
for_sale;250000;3;1;0,41;Springfield;Massachusetts;1118;1100;2000-06-30
for_sale;525000;3;2;1,54;Northampton;Massachusetts;1062;1630;
for_sale;249900;3;2;0,23;East Longmeadow;Massachusetts;1028;1259;2019-05-10
for_sale;299999;3;2;0,33;Chicopee;Massachusetts;1020;1650;
for_sale;249900;3;1;0,22;Springfield;Massachusetts;1129;1040;2005-05-24
for_sale;389000;3;2;0,4;South Windsor;Connecticut;6074;1860;2007-07-24
for_sale;389999;3;2;0,23;Chicopee;Massachusetts;1020;1712;
for_sale;269900;3;1;0,12;Westfield;Massachusetts;1085;1512;
for_sale;674900;3;3;0,69;Longmeadow;Massachusetts;1106;3704;1997-10-08
for_sale;975000;3;4;3,04;Amherst;Massachusetts;1002;2074;2006-06-21
for_sale;125000;3;1;0,16;Enfield;Connecticut;6082;1008;
for_sale;419900;3;3;1,07;Suffield;Connecticut;6078;1630;2021-03-31
for_sale;298000;3;2;0,4;Westfield;Massachusetts;1085;1536;
for_sale;309900;3;2;0,21;Springfield;Massachusetts;1118;1508;2017-09-01
for_sale;300000;3;2;0,51;Easthampton;Massachusetts;1027;1541;
for_sale;299500;3;2;0,11;Ludlow;Massachusetts;1056;2240;2000-10-03
for_sale;299413;3;2;0,34;Westfield;Massachusetts;1085;1424;2021-11-10
for_sale;399900;3;2;0,23;Chicopee;Massachusetts;1020;1844;
for_sale;319900;3;3;0,76;Windsor;Connecticut;6095;1608;
for_sale;239900;3;1;0,29;Springfield;Massachusetts;1119;912;
for_sale;489900;3;2;0,12;Northampton;Massachusetts;1060;1531;2009-05-01
for_sale;365000;3;2;0,3;Holyoke;Massachusetts;1040;1880;2002-02-15
for_sale;275000;3;1;0,32;Springfield;Massachusetts;1119;1082;2016-12-21
for_sale;469999;3;3;1,4;East Windsor;Connecticut;6016;2028;2019-10-15
for_sale;489900;3;3;1;East Windsor;Connecticut;6016;2232;
for_sale;895000;3;2;10;Westhampton;Massachusetts;1027;1707;
for_sale;199999;3;2;1,76;Agawam;Massachusetts;1001;1968;2008-09-19
for_sale;150000;3;1;0,09;Springfield;Massachusetts;1104;1303;1998-08-27
for_sale;249900;3;1;0,39;Enfield;Connecticut;6082;1494;2015-07-06
for_sale;439900;3;2;0,71;East Windsor;Connecticut;6016;1880;
for_sale;129900;3;2;0,97;Vernon;Connecticut;6066;1550;
for_sale;164900;3;2;5,49;Coventry;Connecticut;6238;1288;2021-06-04
for_sale;174900;3;2;0,25;Holyoke;Massachusetts;1040;1637;2002-06-26
for_sale;185000;3;2;0,17;Ellington;Connecticut;6029;2028;2006-09-07
for_sale;307900;3;2;1,1;Hampden;Massachusetts;1036;1905;2000-05-15
for_sale;186829;3;1;0,18;Vernon;Connecticut;6066;1214;2016-08-16
for_sale;299900;3;2;0,22;Easthampton;Massachusetts;1027;2037;2008-11-20
for_sale;480000;3;3;0,34;Palmer;Massachusetts;1069;3390;2002-01-25
for_sale;295000;3;1;8,1;Tolland;Connecticut;6084;868;
